time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-10-05,19.9,16.2,25.2,,,56.0,2.9,,1011.2,
2021-10-06,20.4,16.1,26.9,,,39.0,3.1,,1011.6,
2021-10-07,20.8,16.4,27.3,,,51.0,3.3,,1011.7,
2021-10-08,20.5,14.4,27.9,,,76.0,4.0,,1011.9,
2021-10-09,20.6,14.3,28.1,,,36.0,3.5,,1011.6,
2021-10-10,21.5,16.7,27.0,,,295.0,4.4,,1010.1,
2021-10-11,21.1,16.8,26.4,,,291.0,4.3,,1009.7,
2021-10-12,20.7,15.3,26.3,,,279.0,3.8,,1009.9,
2021-10-13,19.8,14.9,25.6,,,279.0,4.8,,1010.4,
2021-10-14,20.2,12.8,27.9,,,320.0,4.1,,1010.4,
2021-10-15,20.6,12.4,29.3,,,333.0,3.4,,1009.5,
2021-10-16,21.1,15.5,27.4,,,65.0,4.2,,1011.8,
2021-10-17,20.1,13.1,26.4,,,85.0,3.8,,1014.6,
2021-10-18,20.4,15.2,27.6,,,328.0,3.4,,1012.4,
2021-10-19,20.6,15.7,26.9,,,317.0,3.5,,1010.9,
2021-10-20,20.9,14.9,27.6,,,338.0,3.9,,1011.9,
2021-10-21,21.4,16.5,28.0,,,14.0,4.0,,1012.2,
2021-10-22,20.5,14.4,27.3,,,357.0,3.7,,1011.5,
2021-10-23,20.4,14.3,26.5,,,312.0,4.0,,1009.3,
2021-10-24,20.5,14.9,26.9,,,316.0,3.6,,1009.1,
2021-10-25,18.8,16.1,22.0,,,66.0,3.8,,1011.9,
2021-10-26,19.6,15.5,25.1,,,332.0,3.4,,1012.8,
2021-10-27,20.1,15.4,25.9,,,303.0,5.3,,1010.9,
2021-10-28,19.9,12.8,27.8,,,9.0,3.3,,1011.0,
2021-10-29,18.8,10.9,28.0,,,341.0,3.6,,1012.5,
2021-10-30,19.1,14.5,27.1,,,309.0,3.9,,1011.8,
2021-10-31,18.4,14.0,24.5,,,298.0,3.4,,1012.1,
2021-11-01,19.3,13.5,27.3,,,317.0,3.9,,1013.8,
2021-11-02,19.4,13.9,27.9,,,22.0,3.0,,1014.3,
2021-11-03,19.0,12.8,27.4,,,328.0,3.4,,1012.9,
2021-11-04,18.8,13.0,26.2,,,312.0,3.8,,1011.8,
2021-11-05,18.2,12.0,26.2,,,333.0,3.9,,1012.7,
2021-11-06,18.5,12.6,26.5,,,338.0,3.0,,1014.1,
2021-11-07,17.1,9.0,26.5,,,358.0,3.1,,1015.7,
2021-11-08,17.0,8.3,26.6,,,14.0,3.3,,1016.8,
2021-11-09,17.4,9.5,26.3,,,338.0,3.4,,1015.7,
2021-11-10,17.3,9.9,24.9,,,319.0,3.9,,1012.7,
2021-11-11,18.1,10.5,26.1,,,300.0,3.7,,1011.4,
2021-11-12,17.8,12.1,26.7,,,256.0,3.3,,1013.7,
2021-11-13,16.9,9.0,24.6,,,105.0,4.3,,1016.5,
2021-11-14,16.1,9.4,24.1,,,101.0,3.7,,1017.1,
2021-11-15,15.9,8.1,26.1,,,126.0,3.7,,1017.1,
2021-11-16,15.4,6.4,24.9,,,229.0,3.6,,1016.5,
2021-11-17,15.6,8.6,23.7,,,290.0,3.8,,1015.0,
2021-11-18,16.4,8.1,25.2,,,200.0,3.3,,1015.2,
2021-11-19,16.7,8.2,26.1,,,120.0,3.6,,1017.1,
2021-11-20,16.8,9.4,25.3,,,62.0,3.6,,1016.6,
2021-11-21,16.8,8.9,25.9,,,305.0,3.5,,1015.5,
2021-11-22,17.2,8.9,26.3,,,311.0,2.9,,1015.7,
2021-11-23,17.9,11.0,25.1,,,47.0,3.6,,1015.0,
2021-11-24,17.7,11.9,25.7,,,296.0,4.2,,1014.4,
2021-11-25,14.5,5.7,24.9,,,295.0,3.6,,1016.7,
2021-11-26,15.6,5.9,25.5,,,191.0,3.6,,1015.4,
2021-11-27,17.0,11.3,26.3,,,274.0,4.0,,1014.0,
2021-11-28,17.0,10.7,24.5,,,306.0,4.5,,1015.2,
2021-11-29,17.0,10.1,25.5,,,355.0,3.9,,1015.1,
2021-11-30,17.3,10.6,25.7,,,290.0,3.6,,1014.3,
2021-12-01,17.8,12.0,26.2,,,284.0,3.3,,1015.1,
2021-12-02,17.5,10.8,27.0,,,6.0,3.1,,1015.7,
2021-12-03,16.7,9.7,25.6,,,253.0,3.1,,1015.2,
2021-12-04,16.9,9.7,26.1,,,282.0,2.6,,1014.6,
2021-12-05,16.6,9.5,24.8,,,282.0,3.1,,1014.3,
2021-12-06,16.8,10.6,25.0,,,280.0,3.3,,1015.6,
2021-12-07,16.8,9.8,25.9,,,295.0,3.2,,1014.8,
2021-12-08,16.5,7.7,26.7,,,308.0,3.7,,1015.2,
2021-12-09,16.0,6.7,26.2,,,294.0,4.3,,1016.0,
2021-12-10,15.7,7.2,25.7,,,294.0,4.5,,1015.5,
2021-12-11,15.4,7.1,26.3,,,294.0,3.4,,1014.3,
2021-12-12,15.5,8.1,24.5,,,250.0,3.1,,1015.3,
2021-12-13,16.3,9.2,26.5,,,281.0,3.4,,1017.1,
2021-12-14,16.3,8.1,27.4,,,301.0,3.5,,1017.4,
2021-12-15,15.9,8.8,25.7,,,295.0,3.0,,1015.9,
2021-12-16,16.5,8.9,26.0,,,303.0,4.2,,1013.6,
2021-12-17,16.6,9.2,24.4,,,292.0,4.4,,1013.1,
2021-12-18,15.6,8.9,22.9,,,302.0,3.9,,1014.6,
2021-12-19,14.9,11.3,19.1,,,293.0,3.5,,1015.3,
2021-12-20,14.7,8.8,22.6,,,291.0,3.3,,1015.8,
2021-12-21,14.2,6.4,23.7,,,11.0,2.8,,1016.3,
2021-12-22,13.8,5.1,24.9,,,291.0,3.0,,1016.6,
2021-12-23,14.7,6.5,25.3,,,278.0,2.7,,1016.5,
2021-12-24,15.7,6.9,26.1,,,298.0,4.3,,1015.1,
2021-12-25,16.6,7.9,28.0,,,299.0,3.7,,1014.3,
2021-12-26,17.1,8.1,28.1,,,290.0,3.1,,1013.5,
2021-12-27,16.9,9.1,25.9,,,283.0,4.6,,1012.7,
2021-12-28,16.3,8.4,25.9,,,275.0,4.9,,1011.6,
2021-12-29,15.6,9.8,23.1,,,270.0,3.9,,1012.9,
2021-12-30,15.7,8.1,24.5,,,290.0,2.9,,1013.8,
2021-12-31,16.4,8.6,26.4,,,260.0,4.3,,1013.0,
2022-01-01,15.7,8.5,24.3,,,283.0,4.4,,1013.9,
2022-01-02,15.8,8.3,26.5,,,321.0,3.0,,1014.5,
2022-01-03,15.1,7.3,23.9,,,55.0,3.6,,1017.7,
2022-01-04,16.9,8.4,26.9,,,296.0,4.1,,1016.0,
2022-01-05,16.9,8.5,27.1,,,288.0,4.6,,1012.4,
2022-01-06,16.5,7.3,27.2,,,287.0,4.2,,1011.3,
2022-01-07,16.1,7.0,27.1,,,279.0,3.8,,1012.9,
2022-01-08,16.2,8.7,26.5,,,288.0,4.3,,1015.3,
2022-01-09,15.9,6.6,26.7,,,302.0,3.7,,1018.2,
2022-01-10,16.0,8.0,26.3,,,74.0,4.4,,1018.1,
2022-01-11,16.3,11.5,23.5,,,67.0,4.5,,1018.8,
2022-01-12,16.4,9.0,24.9,,,310.0,3.3,,1018.7,
2022-01-13,17.0,9.6,25.9,,,305.0,3.7,,1017.0,
2022-01-14,16.7,6.9,27.4,,,283.0,4.6,,1014.6,
2022-01-15,17.1,9.7,25.9,,,293.0,3.9,,1012.6,
2022-01-16,16.0,10.5,23.2,,,357.0,4.8,,1014.3,
2022-01-17,16.3,9.3,24.3,,,296.0,4.9,,1014.1,
2022-01-18,15.9,8.4,24.7,,,297.0,4.3,,1013.9,
2022-01-19,15.5,7.4,24.1,,,300.0,4.3,,1014.8,
2022-01-20,15.7,9.3,22.6,,,297.0,4.3,,1014.1,
2022-01-21,15.6,11.4,21.4,,,271.0,4.0,,1013.5,
2022-01-22,15.4,7.3,23.4,,,247.0,4.3,,1015.2,
2022-01-23,16.4,9.2,23.4,,,249.0,4.0,,1014.5,
2022-01-24,15.9,10.6,21.0,,,261.0,5.0,,1012.4,
